,gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj)
12135,Tiprl,0.3208407554163477,0.1284595070716559,0.6904965416277633,0.8912337488054191,0.16083849225658822
12136,Sft2d2,-0.1064804769640255,0.6128331928926762,0.9506824133246154,0.21265772004038808,0.02196454002999698
12137,Psme4,-0.1636394190098503,0.4809937515618716,0.9121340338090966,0.3178605653721678,0.03994133944941701
12138,Plekhh2,0.8397040619085275,0.0030247774743686,0.106773282332836,2.519306569840788,0.9715374063621198
12139,Reps2,-1.0338951919431734,0.0265085942131811,0.3597135905655314,1.576613302883519,0.4440431535183934
12141,Erf,0.0271319796314408,0.9157914641988456,0.9915306140522956,0.03820340871028264,0.0036938721710079096
12142,Bsdc1,0.03284455606826,0.8797113106643226,0.9891821187515928,0.05565982416253219,0.004723742894749752
12143,Crocc,-0.6463462414314415,0.3314098006117409,0.8604457119710072,0.47963465255922194,0.06527652537730405
12144,Ino80d,-0.5773878572869864,0.0040214998770792,0.1281076576696417,2.3956119402360447,0.8924249094101082
12146,Begain,0.2211962774595174,0.7524773278822492,0.9723370053036604,0.12350658081580174,0.012183185508687817
12147,Osbpl10,0.256895036143046,0.5900251100105,0.9463846254681556,0.22912950546472108,0.023932323672368146
12148,Wdr25,0.2770083631368447,0.5280559185125999,0.9252771251341392,0.27732008539123154,0.03372817440534225
12149,Tmem205,0.3601945660514303,0.2630168732975377,0.8245740821538654,0.5800163893621376,0.0837703199766383
12150,Gfer,-0.3898247245557684,0.1630884199750994,0.7394078452016408,0.7875768747626453,0.131115945824439
12152,Kcnd3,-0.0194050683105072,0.9737791571320036,0.9984326004010132,0.011539525373849632,0.0006812470295178302
12155,Gm21988,0.5031560204978095,0.0159571845237686,0.2822764707009326,1.7970437328884947,0.5493253211822566
12156,Atp1a3,-0.603332050344226,0.580496942770742,0.9435223690222736,0.2362000631627768,0.02524779912620452
12157,Fbxw4,-0.4414758339044525,0.6113955711426534,0.9501610848815514,0.21367771156229054,0.02220276066412327
12158,Slc19a2,-0.3409512896605109,0.3955584480949373,0.8851620239583369,0.4027893356564239,0.05297722684953356
12160,S100pbp,-0.0053944352824144,0.98300948425267,0.9984847337103956,0.007442291996217114,0.0006585708694119499
12161,Rfx3,0.118552739200453,0.6265480367251093,0.9532665207732488,0.20304562652954855,0.020785659362987787
12162,Padi6,-0.5988426833088598,0.5342904332766174,0.928065384101122,0.2722226019959661,0.032421425770338866
12163,Ulk4,-0.3794835983628232,0.5327828165863914,0.9271935470084957,0.2734497905608274,0.03282959959445434
12164,Slc16a11,-0.4967537716820812,0.0920720227959648,0.6233547396351897,1.0358723154183491,0.20526473404549475
12165,Arhgef1,-0.0273566192159271,0.909351827576374,0.9915306140522956,0.04126805603798199,0.0036938721710079096
12166,Tet2,-0.141467979135145,0.509246334338947,0.9207204738697896,0.293072088458574,0.03587219942502112
12167,Rcc2,-0.0264060664220128,0.9097534679065996,0.9915306140522956,0.041076280243151096,0.0036938721710079096
12169,Rps19,-0.4196065297213777,0.3483515653848814,0.8699367154882387,0.4579822335390903,0.06051233946632956
12170,Cables1,0.4611034722861853,0.2259534152586613,0.7998149951771885,0.6459810899743753,0.09701045783983123
12172,Arhgef10l,0.1438037610193173,0.8096920005734942,0.9795963498060348,0.09168015135485857,0.008952841822181057
12178,Mill2,0.3194604988296486,0.3485968617194482,0.8699367154882387,0.45767652699097483,0.06051233946632956
12179,Sh3kbp1,-0.6228845865297113,0.0032016800581764,0.1106573320132122,2.4946220690159784,0.9560198049867484
12180,Abhd4,0.0607110691269111,0.7624626558375915,0.974285488284822,0.11778142248718723,0.011313766099224064
12181,Npnt,-0.402909062724135,0.1623759212205153,0.7393718225709288,0.7894783719937333,0.1311371043919875
12182,Trim62,-0.2247030315510697,0.4764249858903689,0.9115847796396978,0.32200547021662435,0.04020293466945358
12184,Cmtm8,0.5679868718287859,0.0249066241141969,0.3485370711980434,1.6036851334804385,0.45775102255733247
12186,Map7d2,-0.4268619560366012,0.578933354959289,0.943269144623266,0.237371428050303,0.025364371581653024
12187,Iffo2,-0.3175139383945894,0.1442913186017719,0.7175831319117908,0.8407597977822119,0.14412777872055707
12188,Ghitm,0.1975885693133667,0.3087179081960763,0.8514199691935329,0.5104381771095641,0.06985616810196889
12189,Dpcd,-0.2105691200858441,0.6108032859266412,0.9499571178742352,0.21409863524369493,0.02229599880686565
12190,Irgq,-0.4478683106719485,0.0409455291190978,0.4459619721220436,1.3877935123384366,0.3507021726817542
12191,Fam117b,-0.3025223147269787,0.2178766105690668,0.7908139978095988,0.66178938951512,0.10192565205732211
12193,Ramp3,0.1937452245701485,0.8389919335709752,0.9850785834485394,0.07624221464502408,0.006529122805170799
12195,Wdr43,0.093239202943398,0.6660349693933403,0.9580081636905622,0.17650296810317054,0.018630790054381705
12196,Wwp1,0.0456370243995008,0.8701209693157095,0.9880203775175228,0.060420365020266056,0.005234098173351425
12200,Nacad,0.5412246897891743,0.348851672101294,0.8699367154882387,0.4573591910376401,0.06051233946632956
12201,Fzd7,-0.2484601611924841,0.4824017500785675,0.9121340338090966,0.3165911253121711,0.03994133944941701
12203,Rwdd2b,-0.0050674755808941,0.9909759066247504,0.9998391924665904,0.00393690429082972,6.984344023447095e-05
12204,Ostc,0.1073451007822934,0.6292694196083342,0.953887697743099,0.2011633730007319,0.02050275225750897
12205,Tspyl2,-0.0024105742333224,0.9918356804285986,0.9998391924665904,0.0035602723964669077,6.984344023447095e-05
12206,Elmo1,-0.247277585854597,0.3129202754222135,0.854349200742669,0.5045662961740157,0.06836458252177419
12207,Iqsec2,-0.1950016495168948,0.5433842316175996,0.9309790859876996,0.2648929684592144,0.03106007513268169
12208,Ccdc8,-0.0326342385365385,0.9375214535963236,0.993645846909474,0.02801878539022164,0.0027683783184201923
12209,Pde9a,-2.493781842456461,0.0230550221723629,0.3365152938291585,1.6372344557768128,0.4729951933280394
12210,Nbl1,-0.146671834739377,0.5609830152280265,0.9393730954973264,0.25105028759305453,0.027161882564921212
12211,Msantd4,0.7204759505823902,0.0054063683969709,0.1543900112347233,2.267094364238398,0.8113808011892096
12212,H2az2,0.3499758911748348,0.1164117529746658,0.6752484842235154,0.9340031709372384,0.1705363820299627
12213,Zfp598,-0.3049085992190937,0.1967717781648437,0.7704295155086723,0.706037189777549,0.11326708754369323
12214,N4bp2l1,0.5540812543387462,0.2867979501090757,0.8384600395559678,0.5424239571168542,0.07651763074887379
12215,Smc1a,-0.254386741770138,0.1914019985088847,0.7642504074792453,0.7180535318838912,0.11676432104683193
12216,Cyyr1,-0.1379854494535536,0.4783564689533743,0.911603963805386,0.3202483485713132,0.04019379510304436
12217,Ripk2,0.1402656542737352,0.6605552775611859,0.957903844029272,0.18009083325719905,0.018678083931255567
12220,Tmco4,0.3080698003202165,0.3870495412319494,0.8831526211165919,0.412233442974258,0.05396423778012581
12221,Dnah7b,0.0616588348372492,0.9444013436946832,0.9945308244121996,0.0248434036784746,0.0023817518410355894
12222,Brca2,-0.2189713886583971,0.4611508480907084,0.9068973146498972,0.3361569883256181,0.04244188405958105
12223,Osgin2,-0.108852881718923,0.6963150121309192,0.9617895613305616,0.15719424159687562,0.0169199408005117
12224,Otud3,-0.399744206766881,0.4561905440569263,0.9042941695590576,0.3408537210463483,0.0436902692655082
12225,Zmiz2,0.1267570812406078,0.6110799912676276,0.9499571178742352,0.21390193625124493,0.02229599880686565
12227,Lonp1,-0.0989320043460598,0.7147629371392616,0.9665950774164788,0.14583797521118344,0.01475542092515787
12228,Hectd2,0.4785899055117663,0.6452631262396122,0.9562195816656234,0.19026315207592043,0.01944236697546198
12229,Prkd2,0.1498465935821015,0.4874140155607551,0.91313813454341,0.31210198685998974,0.03946351980176474
12230,Chrnb1,0.1655672124612054,0.6034426092457847,0.9489825123116924,0.21936402742754202,0.022741790603803966
12232,Rpusd1,0.2367104580237325,0.5937289929290667,0.9472824518443268,0.22641174312098522,0.023520507810153815
12234,Trir,0.5264429641311429,0.020948483670252,0.3193828643617319,1.6788474074220436,0.49568838848801233
12235,Map6d1,-0.1541086080477131,0.8355807145343288,0.9838521928402476,0.07801159222927881,0.007070142072209028
12236,Yeats2,-0.1125311796786818,0.6283271677230124,0.953887697743099,0.2018141617752157,0.02050275225750897
12238,Arhgap11a,-1.5615157054083966,0.0011612531966728,0.0565354907825082,2.935073077480156,1.2476788333839863
12239,Elovl6,-0.7850030674013806,0.0114534758049802,0.2396666572649613,1.9410626972672191,0.6203923813733953
12240,Arhgap12,-0.0290701520976323,0.8895466101943121,0.989290740087755,0.05083129095290671,0.0046760559661686175
12241,Phf8,0.0240527646764483,0.9242490277714636,0.9917892192930782,0.03421099759414215,0.003580616781926075
12242,Ublcp1,0.2031994883766671,0.4468467286027736,0.9008696265942449,0.3498414172189568,0.04533805535562132
12243,Chd7,-0.7974207619908754,0.0001013604776534,0.0099692116597343,3.9941313515406853,2.0013391832494127
12244,Vps41,-0.1381092614883531,0.5670597166696811,0.9405225016895772,0.24637120344484706,0.02663080963756223
12246,Rbbp8,-0.1760452537233608,0.5124007251923778,0.9212916073948566,0.2903902642770291,0.03560288507161594
12247,Mul1,0.3445647869721425,0.1882610026853003,0.7604581703357077,0.7252396325728115,0.11892466970040022
12248,Wnk3,-1.966972248542265,0.0064967085197799,0.1743543024495045,2.1873066177799405,0.758567331299052
12249,Lamp3,-0.6312394948065545,0.5363669326494991,0.9294062697384108,0.27053800451642274,0.03179440211364872
12250,Kcnj1,-0.1606680564612019,0.8154543821937379,0.981870752619474,0.08860032906352251,0.007945676284737909
12252,Zfp236,-0.3689134856679599,0.1556492020838998,0.7317006431496585,0.8078531013319161,0.13566656323061546
12254,Rusc1,0.4739580427924145,0.0511620721065024,0.4925939013899255,1.2910518745492041,0.3075109692916744
12255,Uspl1,0.1130319580982485,0.664158166825729,0.9580081636905622,0.17772848268057773,0.018630790054381705
12256,Dmxl2,-0.051258279569224,0.8209634375861808,0.981870752619474,0.08567618418159659,0.007945676284737909
12257,Tox,-0.1494531696929388,0.8659152547548037,0.9880203775175228,0.06252460936057544,0.005234098173351425
12258,Ttc1,0.0879284837069399,0.7128895230722219,0.9662916842592414,0.14697776781661623,0.014891757908503203
12261,Cdk13,-0.3479621733030281,0.0981398569310278,0.6351818938446815,1.0081545794721856,0.1971018901707228
12262,Katnal1,0.1235760197613721,0.6658383111329337,0.9580081636905622,0.17663121994091627,0.018630790054381705
12264,Gtf3c3,0.1307158758503912,0.6764506266971733,0.9593098144507908,0.1697638965319677,0.01804111235269119
12265,Sntb2,-0.6758314578194111,0.0020794829145342,0.0837833823123286,2.6820446435385286,1.0768421112709317
12267,Slc7a1,-0.4131837050363927,0.0526730953499679,0.4976162889813424,1.278411159449412,0.3031054118804856
12268,Thoc6,-0.0195836809080764,0.9522334839385664,0.995887696287982,0.021256551244120712,0.0017896330946948335
12271,Pcf11,-0.2449007284150398,0.1802714141181255,0.75272550843592,0.7440731344812229,0.12336336630231423
12272,Atp1b2,-0.0932702514689102,0.7537874170475544,0.9724562500328956,0.12275111649164605,0.012129928096543174
12274,Atg2b,-0.245628814638643,0.2644506746408684,0.8248891352040463,0.5776553207136952,0.08360441654645037
12275,Ankrd42,0.0711057652751011,0.8740192649954426,0.9880203775175228,0.058478994609297896,0.005234098173351425
12276,Wrap53,0.0613802893568994,0.917140675294828,0.9915306140522956,0.037564045116712845,0.0036938721710079096
12279,Vcf2,-0.0326812033817131,0.9487971224733532,0.995483414974118,0.022826641112864112,0.0019659710411147314
12280,Rgl2,-0.4257230644077416,0.0969272024651579,0.6331228172704032,1.0135543217873797,0.19851203454982547
12281,Ssr2,0.1714431236303862,0.4256049676370468,0.8995963125792898,0.37099331162286053,0.045952333393974316
12284,Pum3,-0.0306991033661891,0.9143708889146454,0.9915306140522956,0.03887760914928556,0.0036938721710079096
12285,Myzap,0.3496184668748167,0.5124554362212324,0.9212916073948566,0.2903438954326039,0.03560288507161594
12286,Shtn1,1.236827279035047,0.1578909458810181,0.7338300499880023,0.8016427735170583,0.13440450806554347
12288,Ccdc9,-0.0003743390059602,0.998824173894936,0.9999260987320197,0.0005109552452688112,3.209609887532843e-05
12290,Cldn5,0.5306055076915328,0.0046483021743239,0.140371796341854,2.332705647318285,0.8527201423738092
12292,Mdfic,-0.4069239886490817,0.1695557243484194,0.7431339115527904,0.770687543479732,0.1289329200103248
12293,Mettl18,0.3632628848217757,0.3842694105839777,0.8815360761245143,0.41536418577591117,0.05475990986357273
12295,Firrm,-0.3660463732233579,0.5502486448273204,0.934635464880082,0.25944101836978306,0.029357743631095754
12296,Wapl,-0.0629049043354834,0.7615490235880552,0.9740295288636844,0.11830213436538706,0.01142787676803511
12297,Dicer1,-0.2768505250717892,0.2210610544951895,0.7944297094216725,0.6554877626571314,0.09994452282507603
12298,Pik3r1,-0.5399108787750152,0.0211803859262992,0.3207344817612451,1.6740661309077034,0.4938543471073511
12299,Meis3,0.3149393768903817,0.6898241078503253,0.9606347599030124,0.1612616320570385,0.017441702767901197
12301,Hibch,-0.0030271117989026,0.9910683105939636,0.9998391924665904,0.0038964102053641336,6.984344023447095e-05
12302,Nthl1,0.3841925775361272,0.3949839184977551,0.8849988575860182,0.40342058601875586,0.05305728991732552
12303,Ccnb1,-2.832773163583236,0.0006238319346824,0.035814351327025,3.204932396970098,1.4459429104175419
12304,Utp4,-0.0155655605420535,0.9560520494155824,0.995920538492264,0.019518463206496518,0.0017753112459892688
12305,Mfsd6,-0.1648030867566052,0.4636848680810614,0.9070165221605158,0.3337770766643104,0.04238480178468245
12306,Gk5,-0.1033638536704531,0.7481975309806927,0.971166389998968,0.1259837292883485,0.012706356016100725
12307,Arhgap32,-0.2260668266553826,0.33714647494503,0.862448248061488,0.4721813767553231,0.06426695568152099
12308,Mmrn2,0.1580705449150407,0.4763542852421338,0.9115847796396978,0.3220699235530521,0.04020293466945358
12309,Serpina3h,-0.9751625790825617,0.0623403131700214,0.5389187690643943,1.2052310203512777,0.26847669085349857
12310,Rpl21,-0.2732837156137598,0.3956507884874479,0.8852176046497316,0.4026879644356342,0.05294995768399303
12311,Tardbp,0.0154970681747369,0.9400987855225036,0.9938305377430892,0.026826508365018216,0.0026876626825037596
12312,Cacna2d4,-0.92409693091764,0.1174967628818244,0.6770322731764401,0.9299740983448151,0.16939062861415685
12314,Shld2,-0.0544958232177682,0.8646450592883184,0.9880203775175228,0.06316213580402542,0.005234098173351425
12316,Dcp1b,0.0285416860434771,0.9169385821396292,0.9915306140522956,0.03765975302260917,0.0036938721710079096
12317,Syt15,0.2484039808944046,0.3517885893232023,0.871513605786597,0.453718251502598,0.059725828437043986
12318,Serpina3g,0.0769504262880622,0.8848160170161039,0.989260141421634,0.05314702433192881,0.004689488859884109
12319,Piezo2,-1.020992401587835,0.0094521372199903,0.2182589033293579,2.02446998218863,0.6610280312973338
12320,Zfp281,-0.3748182460344901,0.0584373957177148,0.5244516869087131,1.2333091467868111,0.28029451333385114
12321,Stx3,0.3314527160654389,0.157279881414104,0.7338300499880023,0.8033268269612,0.13440450806554347
12322,Cep78,0.2832146480085389,0.5089471653141351,0.9207204738697896,0.2933273001848626,0.03587219942502112
12323,Kif14,-3.284367393823818,0.0007681343409464,0.0418019775196331,3.1145628184717506,1.3788031726376437
12325,Rrp9,0.1773475324858952,0.7741590173556302,0.974786149675392,0.11116982321004643,0.011090650150303414
12327,Irf8,-0.5687635934937639,0.0791924420274485,0.5936983422557355,1.1013162646529404,0.2264341637237503
12329,Rnf123,0.0522527682200013,0.875645082084556,0.9880203775175228,0.057671887126327814,0.005234098173351425
12330,Ago1,-0.3309470840204378,0.1865423917528611,0.7590526913852926,0.7292224592317331,0.11972807550952623
12333,H2-Ob,0.0509220629306812,0.9402151113184372,0.9938305377430892,0.026772773027076736,0.0026876626825037596
12334,Sox5,-0.890052664395609,0.0113387639467826,0.2388608163144138,1.9454342858619682,0.6218550878145592
12336,Hspb8,-0.1547265288431882,0.4388558153064471,0.9008696265942449,0.3576781424053344,0.04533805535562132
12340,Fmod,-0.917039537469343,0.000202734391365,0.0164635031910082,3.6930725724065403,1.7834777478208985
12341,Nop53,-0.0017719030022096,0.9940020997433404,0.9998842995113936,0.0026126981922410205,5.0250990843439884e-05
12345,Camsap2,-0.1777531702429978,0.4304575896430159,0.9008382388120836,0.3660696304851679,0.04535318715457156
12346,Selenow,1.0550847314767766,0.0005561458072094,0.0329518630930852,3.254811332581849,1.4821200254350193
12347,Prelp,0.0891782390146883,0.7287608690262395,0.9688701290351568,0.1374149549459056,0.01373443349970472
12350,Sdk2,-1.1745642489557502,0.064185274684541,0.5458360337117807,1.1925645958684228,0.2629377974942092
12351,Tmtc4,-0.2986698476740723,0.19845897776662,0.7716497270392121,0.7023292499626057,0.11257979310324337
12353,Cdc42ep4,0.1199048911060951,0.5282816053471462,0.9252771251341392,0.2771345110910498,0.03372817440534225
12355,Mbp,-2.100421984954328,0.0193440900224521,0.3072509359492058,1.713451695383054,0.512506785489657
12357,Bicdl1,-0.1049839201966983,0.8436866324373824,0.9855247935107566,0.07381883189868778,0.006332445408421776
12360,Ccdc74a,-1.38429585049843,0.2405771887166405,0.8106421429309738,0.6187455544032827,0.09117082229847148
12362,Mtnap1,0.1324683262448037,0.6905198738861587,0.9606347599030124,0.16082381745481386,0.017441702767901197
12363,Gucy1a2,0.065559533476074,0.7866567205677137,0.9752816895684556,0.10421474271972363,0.010869929371854771
12364,Ggact,0.0283924073220436,0.9196030249267942,0.9915306140522956,0.036399608839411186,0.0036938721710079096
12365,Vcf1,0.2174442549417402,0.4271962546354432,0.8996951689181414,0.36937256355976716,0.04590461154017901
12366,Mrps27,-0.0612154589282412,0.8416951019642931,0.9850785834485394,0.07484520008567803,0.006529122805170799
12367,Kctd12b,0.2579148316375923,0.2869395923781809,0.8385185216604885,0.5422095229807867,0.07648734001543081
12368,Gcn1,-0.1600921933394191,0.5504192704522113,0.934635464880082,0.2593063696407226,0.029357743631095754
12369,Kif21b,-1.4454044895432778,0.1171235493754192,0.6765819450230545,0.93135577499127,0.1696795957905457
12371,Ddx24,-0.0218080632702868,0.9277491152632404,0.9920576164804584,0.03256945113867898,0.0034631042642791886
12372,Klf8,0.178028318278896,0.6980681149973942,0.9618108783768204,0.15610219840233353,0.01691031523028415
12373,Pcca,-0.066543966787725,0.7699622155469346,0.974786149675392,0.11353058649257806,0.011090650150303414
12374,Pnpla3,1.0737810841747837,0.3303961846992087,0.8596393472400772,0.4809649764050678,0.06568371428557708
12375,Slc39a11,-0.6862835498335554,0.0941430411797176,0.6272514569455162,1.0262117764326841,0.20255832125661488
12380,Pyroxd1,0.3200840932442377,0.4952757338199611,0.9177650243745864,0.3051529498819819,0.03726849709957628
12381,Lrrc18,-0.5289644965249675,0.2165843197614176,0.789330995016265,0.6643729885583173,0.10274084322245919
12383,Fbxl9,0.4934671124560145,0.4836751060615779,0.9121340338090966,0.31544626443768586,0.03994133944941701
12385,Bivm,0.1078182137234233,0.6596252515800991,0.957903844029272,0.18070272717551278,0.018678083931255567
12386,Fcho2,0.0346986622158388,0.8742514722150889,0.9880203775175228,0.0583636276783105,0.005234098173351425
12387,Amot,0.189446357935028,0.4175683571418032,0.8959635707038881,0.3792724191039314,0.04770964811009947
12388,Kcnj2,-0.4209795482364284,0.2012146716680576,0.7752662850827129,0.6963403556629805,0.11054910229505126
12389,Rasl12,0.3122717149073462,0.3029085051162218,0.8490681362584706,0.5186885323020533,0.07105745697192715
12390,Cox6a1,0.7547309944188868,0.0003255769577817,0.0230894464222296,3.4873463392323734,1.6365864793241833
12393,Btbd7,-0.328406901733642,0.1360471653944414,0.7023278073870489,0.8663105025161763,0.15346013614633178
12394,Zic5,0.1529280005051912,0.525841162268063,0.9252197358607108,0.27914542080442606,0.0337551118677111
12398,Ubr7,0.102352752650854,0.6624795086055479,0.957903844029272,0.178827550503863,0.018678083931255567
12401,Alg13,-0.3458195071915051,0.323251923581927,0.8570241570238946,0.4904588820746967,0.06700693640315411
12402,Pi4ka,-0.1947474078395907,0.4276028853214881,0.8999634845879826,0.3689593729792252,0.045775111409188496
12404,Coro2b,0.1025476892343384,0.6067933161713642,0.9492604421652177,0.2169592116128637,0.02261461678517339
12406,Pgm5,-0.3824410386026399,0.1333445949743717,0.6986795875793911,0.8750245834265145,0.15572194478219636
12407,Coq5,-0.1673267883536643,0.491276101409468,0.9154947724092204,0.3086743620170976,0.03834413123154864
12408,Kirrel1,-0.4150850730867442,0.1285692377242196,0.6904965416277633,0.8908629309823998,0.16083849225658822
12410,Tspo,0.7558255865760541,0.0103857422732709,0.2280176741876767,1.9835624588144327,0.642031488505302
12412,Rnf10,-0.1681218312225116,0.4204049868186152,0.8959635707038881,0.37633214103827256,0.04770964811009947
12413,Pde3a,-0.2840303817523523,0.317358883090023,0.8561365668775045,0.49844934098328,0.06745695318427893
12414,Utp15,-0.0692944480643965,0.7625822223565553,0.974285488284822,0.1177133234033436,0.011313766099224064
12418,Plekha6,0.0191137600270416,0.9697656776297912,0.9980391007611606,0.0133331906883894,0.0008524437705809293
12419,Gpr155,-0.1760726275981964,0.4077859839906266,0.8904655803467282,0.38956770543413527,0.05038286289852878
12420,Tpp2,-0.051510804556938,0.8266260645468773,0.9821948598046872,0.08269090499379973,0.00780234302492156
12421,Ubac2,-0.0468258743910073,0.8563799522059189,0.9875528738617578,0.06733350806168843,0.005439642828925711
12422,Ppp2r2d,-0.0059850859508674,0.9786613738380552,0.9984847337103956,0.009367552234970886,0.0006585708694119499
12424,Enc1,-0.174543607403232,0.3759216240263939,0.8795154369093545,0.42490269177692774,0.05575653357352899
12425,Ydjc,-1.577545069025224,0.024605506385471,0.3465975721921346,1.6089676926842489,0.46017448370880654
12426,Mapk1ip1,-0.1019315162804502,0.6766922947877041,0.9593098144507908,0.1696087686181027,0.01804111235269119
12427,Cir1,-0.4739293413797217,0.3428083663185813,0.8662123874806195,0.46494858756081203,0.06237560982805381
12428,Tram2,-0.8259846807542434,0.0003152269736426,0.0224570561722802,3.5013766274676192,1.6486471746964353
12429,Cpsf2,-0.059700230766691,0.7694366546336078,0.974786149675392,0.11382712849718947,0.011090650150303414
12431,2700046A07Rik,0.011984855880961,0.971537658436742,0.9981718041980036,0.012540360752001802,0.000794702005627944
12433,Myrip,-0.1978664815908543,0.4178244902286142,0.8959635707038881,0.379006108014315,0.04770964811009947
12434,Abca9,-0.1742709943025805,0.5772206363053695,0.9432106337230004,0.23865815077095193,0.02539131166488783
12436,Phlda3,-0.5385035559175643,0.2806314543329921,0.8369813099450019,0.5518636530593968,0.07728423983037075
12438,Efhc1,-0.7895997779465991,0.0492380882250366,0.4839671028530817,1.3076988178332398,0.31518415805587563
12439,Poldip3,0.088982098060205,0.661454541754475,0.957903844029272,0.17949999719615262,0.018678083931255567
12440,Fam169a,-0.2428679362188006,0.6165657095136943,0.9514120449150344,0.21002063235536345,0.021631354695577143
12441,Oasl1,-0.4297974928023906,0.2276100381015623,0.8016476690260195,0.6428085885160513,0.09601646590369566
12442,Abca8a,0.4452552893044618,0.3965674894143322,0.8857330796959522,0.4016828921142954,0.05269713531413988
12443,Sytl3,0.1623559570803335,0.8198246590779958,0.981870752619474,0.08627902290602467,0.007945676284737909
12444,Ptpre,-0.819499100781535,0.0125827000454941,0.2528316125808071,1.9002261562645328,0.597168625361725
12445,Pdcd7,-0.2224985244717587,0.5028540678220799,0.920400907835253,0.298558032309961,0.036022961637850535
12446,Haus1,0.1121979477752121,0.7901567596593025,0.9752816895684556,0.10228674022680861,0.010869929371854771
12447,Rpl37,0.4125593518407311,0.3302858068627067,0.8596393472400772,0.4811100885357917,0.06568371428557708
12448,Fhdc1,0.021276582414371,0.9822053067727397,0.9984847337103956,0.0077977237414832675,0.0006585708694119499
12449,Rhod,0.4557515725200364,0.0724511639283875,0.571478154126632,1.1399546331932804,0.2430003667098083
12450,Ppp4r3a,-0.2943326325410464,0.2377133059531275,0.8104426528543521,0.6239465080476468,0.09127771052558192
12451,Card6,-0.2498155555403236,0.2824311654912282,0.8373392570717647,0.5490873817913955,0.07709854723673375
12452,Tcf20,-0.2630644655625174,0.1643452364430783,0.7394078452016408,0.7842428794525546,0.131115945824439
12454,Mcm3,-0.3448189435369128,0.2170720696200525,0.7893539873956046,0.6633960530551676,0.10272819286651744
12455,Ankrd13a,-0.2207213882059992,0.3015104356706161,0.8476297835169581,0.520697651763529,0.07179379170898266
12457,8430432A02Rik,0.3668054543924711,0.6856706395808159,0.9606347599030124,0.16388444662771914,0.017441702767901197
12458,Ipo9,-0.1186339711329209,0.5803711731232023,0.9435223690222736,0.23629416698625733,0.02524779912620452
12459,Ndufa7,0.5138673850323466,0.0441524135850523,0.4622583688166497,1.355045550794923,0.3351152175446883
12462,Shisa4,-0.650484945371673,0.3591865710653192,0.873593606789556,0.4446799087008667,0.05869055292021848
12463,Git2,-0.0714323506066648,0.7233961173280585,0.968139707318924,0.14062382654968858,0.014061967340683962
12464,Lman1,0.0528497228689101,0.7956890327751578,0.9762491762447378,0.09925662791109037,0.010439319570485236
12465,Wipi1,-0.3103189567988971,0.1680408056125537,0.742132143559271,0.7745852450568739,0.12951875764689746
12468,Tdrkh,0.0293194580538224,0.945879770862406,0.9952852399279282,0.02416406250872525,0.0020524364665005655
12469,Ammecr1l,-0.0689766340774998,0.7799397793482489,0.974786149675392,0.10793892872799019,0.011090650150303414
12470,Slc16a6,-0.9214599959318328,0.0021188641370887,0.0845072358754875,2.673896889633866,1.073106103283978
12471,Metap1d,-0.213319898953348,0.5747126004571246,0.9432106337230004,0.24054928094354516,0.02539131166488783
12473,Rnpep,0.4629692932142543,0.1161492893337787,0.6747249116858094,0.9349834431118094,0.1708732548544077
12475,Fam222a,0.280024370115725,0.5793185585756655,0.9432936913228523,0.23708255857516664,0.025353070080344143
12476,Rimoc1,0.2760340558950421,0.2364454466010407,0.8092490996963482,0.6262690450872651,0.09191777508526018
12477,Agrn,-0.3945319177509802,0.0489854976911265,0.4826364441140611,1.3099324751743076,0.3163798874001935
12478,Mvk,0.0542852091706043,0.8751527065518738,0.9880203775175228,0.057916159747521866,0.005234098173351425
12479,Mfsd9,-0.5158581796133166,0.1676287777664753,0.742132143559271,0.7756514215511032,0.12951875764689746
12480,Tango6,-0.2417546224456311,0.4358320901360929,0.9008696265942449,0.36068079598984537,0.04533805535562132
12481,Tnfrsf18,-0.0280029270129096,0.9766939984739652,0.9984847337103956,0.010241480897631971,0.0006585708694119499
12482,Pkp2,-0.3355491203622107,0.6887939539800348,0.9606347599030124,0.1619106736401048,0.017441702767901197
12483,Pigs,0.2696281556750612,0.2856864017187834,0.8379373267988592,0.544110430947478,0.07678846304430177
12484,S100a10,-0.7146931581348791,0.0077716536339546,0.1967772655976908,2.109486563220768,0.7060250786475986
12485,Znrf3,-0.7849267989789249,0.0002949050797898,0.0213955427862156,3.5303177465879823,1.6696766913689645
12486,Dcaf17,0.0642085181090113,0.8093896234884805,0.9795194036555764,0.09184236763728754,0.008986956486928063
12487,Spidr,-0.005418623080592,0.980430862456644,0.9984847337103956,0.008583026281998517,0.0006585708694119499
12488,Mettl8,0.4321616760394397,0.1643871878488029,0.7394078452016408,0.784132033896918,0.131115945824439
12489,Arhgef11,-0.2386988987789376,0.2661707238420565,0.8258927138390012,0.5748397143499012,0.08307636528726661
12493,Rapgef5,-0.7105953869747864,0.0016663575092446,0.0707297453881402,2.7782318170736775,1.150397905281398
12494,Zbed3,-0.1707229225227256,0.4437188769013848,0.9008696265942449,0.3528920949261769,0.04533805535562132
12495,Tlk1,-0.1125933186537563,0.5844707228526428,0.9448425410205789,0.23323723851752776,0.024640561081920066
