protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,symbol1,symbol2
ENSMUSP00000006687,ENSMUSP00000074810,0.0,0.0,52.0,809.0,0.0,0.0,49.0,812.0,Orm3,Orm2
ENSMUSP00000006687,ENSMUSP00000077909,0.0,0.0,0.0,345.0,70.0,0.0,721.0,814.0,Orm3,Serpina1d
ENSMUSP00000006687,ENSMUSP00000073695,0.0,0.0,0.0,345.0,70.0,0.0,704.0,804.0,Orm3,Serpina1c
ENSMUSP00000006687,ENSMUSP00000074436,0.0,0.0,0.0,156.0,67.0,0.0,825.0,849.0,Orm3,Hp
ENSMUSP00000006687,ENSMUSP00000031314,0.0,0.0,0.0,198.0,0.0,0.0,956.0,962.0,Orm3,Alb
ENSMUSP00000006687,ENSMUSP00000139941,0.0,0.0,0.0,345.0,70.0,0.0,724.0,817.0,Orm3,Serpina1b
ENSMUSP00000006692,ENSMUSP00000036621,119.0,0.0,0.0,274.0,0.0,900.0,714.0,979.0,Mvd,Idi2
ENSMUSP00000006692,ENSMUSP00000046856,0.0,0.0,0.0,739.0,59.0,0.0,832.0,954.0,Mvd,Lss
ENSMUSP00000006692,ENSMUSP00000107858,223.0,0.0,236.0,941.0,0.0,0.0,856.0,994.0,Mvd,Mvk
ENSMUSP00000006692,ENSMUSP00000126603,71.0,0.0,0.0,157.0,0.0,900.0,802.0,982.0,Mvd,Ggps1
ENSMUSP00000006692,ENSMUSP00000034015,0.0,0.0,0.0,521.0,0.0,0.0,603.0,801.0,Mvd,Msmo1
ENSMUSP00000006692,ENSMUSP00000153064,120.0,0.0,206.0,607.0,299.0,0.0,794.0,953.0,Mvd,Hmgcs1
ENSMUSP00000006692,ENSMUSP00000022977,0.0,0.0,0.0,651.0,0.0,0.0,849.0,944.0,Mvd,Sqle
ENSMUSP00000006692,ENSMUSP00000153671,59.0,0.0,0.0,543.0,0.0,0.0,828.0,919.0,Mvd,Fdft1
ENSMUSP00000006692,ENSMUSP00000142770,71.0,0.0,0.0,648.0,237.0,900.0,796.0,993.0,Mvd,Fdps
ENSMUSP00000006692,ENSMUSP00000033715,0.0,0.0,0.0,598.0,73.0,0.0,801.0,919.0,Mvd,Nsdhl
ENSMUSP00000006692,ENSMUSP00000073541,0.0,0.0,0.0,600.0,0.0,0.0,752.0,896.0,Mvd,Dhcr7
ENSMUSP00000006692,ENSMUSP00000022176,223.0,0.0,0.0,285.0,0.0,0.0,824.0,893.0,Mvd,Hmgcr
ENSMUSP00000006692,ENSMUSP00000088249,120.0,0.0,227.0,354.0,0.0,0.0,687.0,843.0,Mvd,Hmgcs2
ENSMUSP00000006692,ENSMUSP00000057354,0.0,0.0,0.0,393.0,0.0,0.0,763.0,850.0,Mvd,Sc5d
ENSMUSP00000006692,ENSMUSP00000001507,0.0,0.0,0.0,641.0,59.0,0.0,773.0,916.0,Mvd,Cyp51
ENSMUSP00000006692,ENSMUSP00000029564,0.0,0.0,0.0,580.0,0.0,900.0,846.0,992.0,Mvd,Pmvk
ENSMUSP00000006692,ENSMUSP00000132780,119.0,0.0,0.0,575.0,0.0,900.0,846.0,993.0,Mvd,Idi1
ENSMUSP00000006692,ENSMUSP00000033044,0.0,856.0,0.0,0.0,0.0,0.0,0.0,856.0,Mvd,Rusf1
ENSMUSP00000006704,ENSMUSP00000133117,0.0,0.0,0.0,900.0,0.0,0.0,235.0,920.0,Itih1,Fga
ENSMUSP00000006704,ENSMUSP00000153147,0.0,0.0,0.0,925.0,0.0,0.0,80.0,928.0,Itih1,Mbl1
ENSMUSP00000006716,ENSMUSP00000058629,0.0,0.0,0.0,65.0,237.0,650.0,627.0,894.0,Wnt6,Fzd1
ENSMUSP00000006716,ENSMUSP00000048607,0.0,0.0,0.0,69.0,0.0,900.0,53.0,904.0,Wnt6,Cer1
ENSMUSP00000006716,ENSMUSP00000002883,0.0,0.0,0.0,0.0,179.0,650.0,466.0,833.0,Wnt6,Sfrp4
ENSMUSP00000006716,ENSMUSP00000101783,0.0,0.0,0.0,52.0,170.0,900.0,353.0,942.0,Wnt6,Notum
ENSMUSP00000006716,ENSMUSP00000025856,0.0,0.0,0.0,0.0,95.0,650.0,826.0,940.0,Wnt6,Lrp5
ENSMUSP00000006716,ENSMUSP00000109884,0.0,0.0,0.0,64.0,237.0,650.0,681.0,909.0,Wnt6,Fzd7
ENSMUSP00000006716,ENSMUSP00000067898,0.0,0.0,0.0,0.0,350.0,500.0,493.0,820.0,Wnt6,Wls
ENSMUSP00000006716,ENSMUSP00000067783,0.0,0.0,0.0,0.0,237.0,650.0,739.0,924.0,Wnt6,Fzd5
ENSMUSP00000006716,ENSMUSP00000091463,0.0,0.0,0.0,57.0,237.0,650.0,770.0,934.0,Wnt6,Fzd2
ENSMUSP00000006716,ENSMUSP00000033936,0.0,0.0,0.0,43.0,0.0,650.0,606.0,856.0,Wnt6,Dkk4
ENSMUSP00000006716,ENSMUSP00000053551,0.0,0.0,0.0,0.0,237.0,650.0,811.0,945.0,Wnt6,Fzd9
ENSMUSP00000006716,ENSMUSP00000049852,0.0,0.0,0.0,0.0,237.0,650.0,760.0,930.0,Wnt6,Fzd4
ENSMUSP00000006716,ENSMUSP00000136328,0.0,0.0,0.0,0.0,237.0,650.0,720.0,918.0,Wnt6,Fzd6
ENSMUSP00000006716,ENSMUSP00000018966,0.0,0.0,0.0,46.0,237.0,650.0,433.0,836.0,Wnt6,Sfrp5
ENSMUSP00000006716,ENSMUSP00000032322,0.0,0.0,0.0,0.0,95.0,650.0,698.0,896.0,Wnt6,Lrp6
ENSMUSP00000006716,ENSMUSP00000033952,0.0,0.0,0.0,0.0,237.0,650.0,573.0,876.0,Wnt6,Sfrp1
ENSMUSP00000006716,ENSMUSP00000029625,0.0,0.0,0.0,0.0,237.0,650.0,554.0,870.0,Wnt6,Sfrp2
ENSMUSP00000006716,ENSMUSP00000039660,0.0,0.0,0.0,0.0,237.0,650.0,685.0,908.0,Wnt6,Fzd8
ENSMUSP00000006716,ENSMUSP00000029665,0.0,0.0,0.0,54.0,0.0,650.0,660.0,877.0,Wnt6,Dkk2
ENSMUSP00000006716,ENSMUSP00000076790,0.0,0.0,0.0,0.0,487.0,900.0,433.0,968.0,Wnt6,Porcn
ENSMUSP00000006716,ENSMUSP00000020439,0.0,0.0,0.0,0.0,103.0,900.0,511.0,952.0,Wnt6,Wif1
ENSMUSP00000006716,ENSMUSP00000025803,0.0,0.0,0.0,65.0,0.0,650.0,691.0,889.0,Wnt6,Dkk1
ENSMUSP00000006716,ENSMUSP00000115325,0.0,0.0,0.0,0.0,237.0,650.0,729.0,921.0,Wnt6,Fzd3
ENSMUSP00000006716,ENSMUSP00000114114,0.0,0.0,0.0,160.0,237.0,650.0,422.0,853.0,Wnt6,Fzd10
ENSMUSP00000006716,ENSMUSP00000064131,0.0,0.0,0.0,0.0,136.0,900.0,150.0,920.0,Wnt6,Gpc3
ENSMUSP00000006718,ENSMUSP00000058629,0.0,0.0,0.0,47.0,179.0,650.0,752.0,923.0,Wnt10a,Fzd1
ENSMUSP00000006718,ENSMUSP00000002883,0.0,0.0,0.0,42.0,179.0,650.0,457.0,830.0,Wnt10a,Sfrp4
ENSMUSP00000006718,ENSMUSP00000048607,0.0,0.0,0.0,0.0,0.0,900.0,53.0,901.0,Wnt10a,Cer1
ENSMUSP00000006718,ENSMUSP00000101783,0.0,0.0,0.0,0.0,139.0,900.0,305.0,934.0,Wnt10a,Notum
ENSMUSP00000006718,ENSMUSP00000025856,0.0,0.0,0.0,0.0,81.0,650.0,731.0,906.0,Wnt10a,Lrp5
ENSMUSP00000006718,ENSMUSP00000109884,0.0,0.0,0.0,0.0,179.0,650.0,727.0,914.0,Wnt10a,Fzd7
ENSMUSP00000006718,ENSMUSP00000067898,0.0,0.0,0.0,0.0,295.0,500.0,554.0,828.0,Wnt10a,Wls
ENSMUSP00000006718,ENSMUSP00000091463,0.0,0.0,0.0,45.0,179.0,650.0,790.0,934.0,Wnt10a,Fzd2
ENSMUSP00000006718,ENSMUSP00000067783,0.0,0.0,0.0,0.0,179.0,650.0,690.0,903.0,Wnt10a,Fzd5
ENSMUSP00000006718,ENSMUSP00000033936,0.0,0.0,0.0,0.0,0.0,650.0,483.0,811.0,Wnt10a,Dkk4
ENSMUSP00000006718,ENSMUSP00000053551,0.0,0.0,0.0,0.0,179.0,650.0,683.0,900.0,Wnt10a,Fzd9
ENSMUSP00000006718,ENSMUSP00000136328,0.0,0.0,0.0,42.0,179.0,650.0,677.0,899.0,Wnt10a,Fzd6
ENSMUSP00000006718,ENSMUSP00000049852,0.0,0.0,0.0,0.0,179.0,650.0,507.0,845.0,Wnt10a,Fzd4
ENSMUSP00000006718,ENSMUSP00000032322,0.0,0.0,0.0,0.0,81.0,650.0,724.0,903.0,Wnt10a,Lrp6
ENSMUSP00000006718,ENSMUSP00000018966,0.0,0.0,0.0,0.0,179.0,650.0,383.0,807.0,Wnt10a,Sfrp5
ENSMUSP00000006718,ENSMUSP00000029625,0.0,0.0,0.0,47.0,179.0,650.0,489.0,841.0,Wnt10a,Sfrp2
ENSMUSP00000006718,ENSMUSP00000033952,0.0,0.0,0.0,0.0,179.0,650.0,505.0,845.0,Wnt10a,Sfrp1
ENSMUSP00000006718,ENSMUSP00000039660,0.0,0.0,0.0,0.0,179.0,650.0,726.0,914.0,Wnt10a,Fzd8
ENSMUSP00000006718,ENSMUSP00000076790,0.0,0.0,0.0,0.0,289.0,900.0,474.0,959.0,Wnt10a,Porcn
ENSMUSP00000006718,ENSMUSP00000029665,0.0,0.0,0.0,61.0,0.0,650.0,516.0,827.0,Wnt10a,Dkk2
ENSMUSP00000006718,ENSMUSP00000020439,0.0,0.0,0.0,43.0,81.0,900.0,523.0,952.0,Wnt10a,Wif1
ENSMUSP00000006718,ENSMUSP00000025803,0.0,0.0,0.0,42.0,0.0,650.0,617.0,860.0,Wnt10a,Dkk1
ENSMUSP00000006718,ENSMUSP00000115325,0.0,0.0,0.0,0.0,179.0,650.0,456.0,830.0,Wnt10a,Fzd3
ENSMUSP00000006718,ENSMUSP00000114114,0.0,0.0,0.0,71.0,179.0,650.0,623.0,885.0,Wnt10a,Fzd10
ENSMUSP00000006718,ENSMUSP00000064131,0.0,0.0,0.0,0.0,111.0,900.0,82.0,911.0,Wnt10a,Gpc3
ENSMUSP00000006721,ENSMUSP00000019192,0.0,0.0,0.0,638.0,0.0,0.0,734.0,899.0,Cryba2,Cryaa
ENSMUSP00000006721,ENSMUSP00000096899,0.0,0.0,0.0,134.0,0.0,0.0,786.0,806.0,Cryba2,Bfsp1
ENSMUSP00000006742,ENSMUSP00000104485,0.0,0.0,0.0,0.0,767.0,0.0,991.0,997.0,Atp7b,Atox1
ENSMUSP00000006742,ENSMUSP00000081578,0.0,0.0,0.0,0.0,98.0,0.0,818.0,828.0,Atp7b,Slc31a2
ENSMUSP00000006742,ENSMUSP00000124719,0.0,0.0,0.0,0.0,239.0,0.0,792.0,834.0,Atp7b,Commd1
ENSMUSP00000006742,ENSMUSP00000113430,0.0,0.0,0.0,0.0,0.0,0.0,844.0,844.0,Atp7b,Cox17
ENSMUSP00000006742,ENSMUSP00000035486,120.0,0.0,0.0,568.0,690.0,0.0,832.0,977.0,Atp7b,Ccs
ENSMUSP00000006742,ENSMUSP00000081574,0.0,0.0,0.0,0.0,102.0,0.0,913.0,918.0,Atp7b,Slc31a1
ENSMUSP00000006742,ENSMUSP00000058840,0.0,0.0,64.0,0.0,0.0,900.0,68.0,905.0,Atp7b,Atp7a
ENSMUSP00000006742,ENSMUSP00000103964,74.0,0.0,0.0,182.0,0.0,0.0,860.0,884.0,Atp7b,Cp
ENSMUSP00000006742,ENSMUSP00000125609,0.0,0.0,0.0,0.0,239.0,0.0,754.0,804.0,Atp7b,Commd1b
ENSMUSP00000006749,ENSMUSP00000145160,0.0,0.0,0.0,193.0,0.0,0.0,881.0,899.0,Slc4a1,Add2
ENSMUSP00000006749,ENSMUSP00000070836,0.0,0.0,0.0,803.0,721.0,0.0,992.0,999.0,Slc4a1,Gypa
ENSMUSP00000006749,ENSMUSP00000099853,0.0,0.0,0.0,42.0,0.0,0.0,803.0,803.0,Slc4a1,Cd47
ENSMUSP00000006749,ENSMUSP00000031899,0.0,0.0,0.0,594.0,0.0,0.0,627.0,842.0,Slc4a1,Kel
ENSMUSP00000006749,ENSMUSP00000109979,0.0,0.0,0.0,55.0,0.0,0.0,916.0,917.0,Slc4a1,Add1
ENSMUSP00000006749,ENSMUSP00000030627,0.0,0.0,0.0,357.0,416.0,0.0,686.0,871.0,Slc4a1,Rhd
ENSMUSP00000006749,ENSMUSP00000066040,0.0,0.0,0.0,705.0,0.0,0.0,625.0,884.0,Slc4a1,Alas2
ENSMUSP00000006749,ENSMUSP00000134317,0.0,0.0,0.0,71.0,0.0,0.0,870.0,874.0,Slc4a1,Gypc
ENSMUSP00000006749,ENSMUSP00000004774,0.0,0.0,0.0,145.0,549.0,0.0,675.0,863.0,Slc4a1,Aqp1
ENSMUSP00000006749,ENSMUSP00000113571,0.0,0.0,0.0,186.0,816.0,0.0,995.0,999.0,Slc4a1,Ank1
ENSMUSP00000006749,ENSMUSP00000138396,0.0,0.0,0.0,0.0,95.0,0.0,844.0,852.0,Slc4a1,Gapdhrt
ENSMUSP00000006749,ENSMUSP00000027817,0.0,0.0,0.0,442.0,0.0,0.0,784.0,874.0,Slc4a1,Spta1
ENSMUSP00000006749,ENSMUSP00000138326,0.0,0.0,0.0,65.0,363.0,0.0,995.0,996.0,Slc4a1,Ank3
ENSMUSP00000006749,ENSMUSP00000030739,0.0,0.0,0.0,235.0,0.0,0.0,946.0,956.0,Slc4a1,Epb41
ENSMUSP00000006749,ENSMUSP00000138753,0.0,0.0,0.0,65.0,363.0,0.0,995.0,996.0,Slc4a1,Ank2
ENSMUSP00000006749,ENSMUSP00000028241,0.0,0.0,0.0,46.0,100.0,0.0,805.0,817.0,Slc4a1,Stom
ENSMUSP00000006749,ENSMUSP00000024721,0.0,0.0,0.0,372.0,534.0,0.0,823.0,943.0,Slc4a1,Rhag
ENSMUSP00000006749,ENSMUSP00000029078,0.0,0.0,0.0,241.0,413.0,0.0,715.0,862.0,Slc4a1,Car2
ENSMUSP00000006749,ENSMUSP00000113942,0.0,0.0,0.0,0.0,95.0,0.0,918.0,922.0,Slc4a1,Gapdh
ENSMUSP00000006749,ENSMUSP00000099548,0.0,0.0,0.0,954.0,756.0,0.0,760.0,997.0,Slc4a1,Epb42
ENSMUSP00000006749,ENSMUSP00000025999,0.0,0.0,0.0,59.0,0.0,0.0,866.0,868.0,Slc4a1,Add3
ENSMUSP00000006749,ENSMUSP00000148326,0.0,0.0,0.0,0.0,95.0,0.0,844.0,852.0,Slc4a1,Gapdhrt2
ENSMUSP00000006760,ENSMUSP00000029270,0.0,0.0,0.0,614.0,626.0,400.0,770.0,977.0,Cdt1,Ccna2
ENSMUSP00000006760,ENSMUSP00000016680,0.0,0.0,0.0,0.0,437.0,0.0,824.0,896.0,Cdt1,Cul4a
ENSMUSP00000006760,ENSMUSP00000041049,0.0,0.0,0.0,121.0,942.0,0.0,204.0,955.0,Cdt1,Wdr18
ENSMUSP00000006760,ENSMUSP00000134388,0.0,0.0,0.0,435.0,0.0,0.0,803.0,883.0,Cdt1,Chek1
ENSMUSP00000006760,ENSMUSP00000006898,0.0,0.0,0.0,409.0,995.0,900.0,916.0,999.0,Cdt1,Gmnn
ENSMUSP00000006760,ENSMUSP00000000505,0.0,0.0,0.0,897.0,978.0,500.0,763.0,999.0,Cdt1,Mcm7
ENSMUSP00000006760,ENSMUSP00000034094,0.0,0.0,0.0,267.0,0.0,0.0,842.0,878.0,Cdt1,Gins3
ENSMUSP00000006760,ENSMUSP00000100050,0.0,0.0,0.0,862.0,138.0,500.0,906.0,993.0,Cdt1,Mcm10
ENSMUSP00000006760,ENSMUSP00000103362,0.0,0.0,0.0,73.0,168.0,0.0,884.0,902.0,Cdt1,Kat7
ENSMUSP00000006760,ENSMUSP00000099805,0.0,0.0,0.0,900.0,978.0,500.0,987.0,999.0,Cdt1,Orc1
ENSMUSP00000006760,ENSMUSP00000034132,0.0,0.0,0.0,326.0,93.0,800.0,916.0,988.0,Cdt1,Orc6
ENSMUSP00000006760,ENSMUSP00000103658,0.0,0.0,0.0,376.0,93.0,0.0,685.0,806.0,Cdt1,Ccne1
ENSMUSP00000006760,ENSMUSP00000020980,0.0,0.0,0.0,709.0,0.0,0.0,445.0,831.0,Cdt1,Rrm2
ENSMUSP00000006760,ENSMUSP00000062843,0.0,0.0,0.0,596.0,0.0,0.0,583.0,824.0,Cdt1,Mcmbp
ENSMUSP00000006760,ENSMUSP00000061923,0.0,0.0,0.0,915.0,855.0,500.0,774.0,998.0,Cdt1,Mcm2
ENSMUSP00000006760,ENSMUSP00000006565,0.0,0.0,0.0,758.0,240.0,0.0,460.0,892.0,Cdt1,Cdc20
ENSMUSP00000006760,ENSMUSP00000028817,0.0,0.0,0.0,572.0,916.0,0.0,236.0,970.0,Cdt1,Pcna
ENSMUSP00000006760,ENSMUSP00000025649,0.0,0.0,0.0,91.0,316.0,0.0,850.0,898.0,Cdt1,Ddb1
ENSMUSP00000006760,ENSMUSP00000110771,0.0,0.0,0.0,84.0,237.0,0.0,796.0,844.0,Cdt1,Cul4b
ENSMUSP00000006760,ENSMUSP00000033950,0.0,0.0,0.0,327.0,0.0,0.0,806.0,863.0,Cdt1,Gins4
ENSMUSP00000006760,ENSMUSP00000027601,0.0,0.0,0.0,898.0,914.0,500.0,954.0,999.0,Cdt1,Mcm6
ENSMUSP00000006760,ENSMUSP00000141182,0.0,0.0,0.0,594.0,0.0,0.0,686.0,867.0,Cdt1,Wdhd1
ENSMUSP00000006760,ENSMUSP00000023353,0.0,0.0,0.0,916.0,978.0,500.0,903.0,999.0,Cdt1,Mcm4
ENSMUSP00000006760,ENSMUSP00000126135,0.0,0.0,0.0,962.0,978.0,500.0,930.0,999.0,Cdt1,Mcm5
ENSMUSP00000006760,ENSMUSP00000007296,0.0,0.0,0.0,278.0,0.0,0.0,758.0,817.0,Cdt1,Pole
ENSMUSP00000006760,ENSMUSP00000128620,0.0,0.0,0.0,563.0,655.0,0.0,318.0,888.0,Cdt1,Mcmdc2
ENSMUSP00000006760,ENSMUSP00000025963,0.0,0.0,0.0,44.0,942.0,0.0,253.0,954.0,Cdt1,Noc3l
ENSMUSP00000006760,ENSMUSP00000044363,0.0,0.0,0.0,626.0,0.0,0.0,510.0,808.0,Cdt1,Recql4
ENSMUSP00000006760,ENSMUSP00000039776,0.0,0.0,0.0,581.0,0.0,0.0,667.0,854.0,Cdt1,Pold1
ENSMUSP00000006760,ENSMUSP00000027933,0.0,0.0,0.0,676.0,498.0,0.0,886.0,979.0,Cdt1,Dtl
ENSMUSP00000006760,ENSMUSP00000132906,0.0,0.0,0.0,236.0,0.0,500.0,896.0,956.0,Cdt1,Dbf4
ENSMUSP00000006760,ENSMUSP00000059192,0.0,0.0,0.0,887.0,978.0,500.0,900.0,999.0,Cdt1,Mcm3
ENSMUSP00000006760,ENSMUSP00000027198,0.0,0.0,0.0,459.0,982.0,500.0,730.0,998.0,Cdt1,Orc2
ENSMUSP00000006760,ENSMUSP00000020099,0.0,0.0,0.0,371.0,558.0,0.0,625.0,886.0,Cdt1,Cdk1
ENSMUSP00000006760,ENSMUSP00000113385,0.0,0.0,0.0,179.0,0.0,500.0,898.0,954.0,Cdt1,Cdc7
ENSMUSP00000006760,ENSMUSP00000026416,0.0,0.0,0.0,248.0,492.0,500.0,706.0,936.0,Cdt1,Cdk2
ENSMUSP00000006760,ENSMUSP00000094225,0.0,0.0,0.0,284.0,566.0,0.0,831.0,942.0,Cdt1,Skp2
ENSMUSP00000006760,ENSMUSP00000117246,0.0,0.0,0.0,578.0,0.0,0.0,650.0,846.0,Cdt1,Fen1
ENSMUSP00000006760,ENSMUSP00000149833,0.0,0.0,0.0,612.0,65.0,0.0,643.0,858.0,Cdt1,Tipin
ENSMUSP00000006760,ENSMUSP00000110802,0.0,0.0,0.0,563.0,655.0,0.0,318.0,888.0,Cdt1,Tm4sf19
ENSMUSP00000006760,ENSMUSP00000028831,0.0,0.0,0.0,599.0,655.0,500.0,610.0,969.0,Cdt1,Mcm8
ENSMUSP00000006760,ENSMUSP00000116252,0.0,0.0,0.0,197.0,168.0,0.0,893.0,922.0,Cdt1,Grwd1
ENSMUSP00000006760,ENSMUSP00000033283,0.0,0.0,0.0,761.0,76.0,0.0,263.0,823.0,Cdt1,Rrm1
ENSMUSP00000006760,ENSMUSP00000039376,0.0,0.0,0.0,737.0,0.0,0.0,475.0,855.0,Cdt1,Exo1
ENSMUSP00000006760,ENSMUSP00000048319,0.0,0.0,0.0,46.0,978.0,800.0,863.0,999.0,Cdt1,Orc3
ENSMUSP00000006760,ENSMUSP00000142692,0.0,0.0,0.0,445.0,415.0,400.0,741.0,942.0,Cdt1,Ccna1
ENSMUSP00000006760,ENSMUSP00000000028,0.0,0.0,0.0,848.0,0.0,0.0,943.0,990.0,Cdt1,Cdc45
ENSMUSP00000006760,ENSMUSP00000091469,0.0,0.0,0.0,870.0,978.0,800.0,998.0,999.0,Cdt1,Cdc6
ENSMUSP00000006760,ENSMUSP00000028098,0.0,0.0,0.0,91.0,978.0,800.0,902.0,999.0,Cdt1,Orc4
ENSMUSP00000006760,ENSMUSP00000074978,0.0,0.0,0.0,692.0,803.0,0.0,780.0,985.0,Cdt1,Mcm9
ENSMUSP00000006760,ENSMUSP00000034278,0.0,0.0,0.0,641.0,0.0,0.0,608.0,853.0,Cdt1,Gins2
ENSMUSP00000006760,ENSMUSP00000030872,0.0,0.0,0.0,133.0,978.0,800.0,806.0,999.0,Cdt1,Orc5
ENSMUSP00000006764,ENSMUSP00000005829,0.0,0.0,0.0,151.0,235.0,900.0,641.0,973.0,Aprt,Ampd3
ENSMUSP00000006764,ENSMUSP00000124068,0.0,0.0,0.0,0.0,0.0,900.0,120.0,908.0,Aprt,Pde8b
ENSMUSP00000006764,ENSMUSP00000134177,85.0,0.0,0.0,150.0,0.0,900.0,347.0,942.0,Aprt,Ak9
ENSMUSP00000006764,ENSMUSP00000031793,0.0,0.0,0.0,0.0,0.0,900.0,142.0,910.0,Aprt,Nt5c3
ENSMUSP00000006764,ENSMUSP00000023043,120.0,0.0,0.0,314.0,279.0,900.0,807.0,990.0,Aprt,Adsl
ENSMUSP00000006764,ENSMUSP00000073789,85.0,0.0,0.0,150.0,0.0,900.0,326.0,940.0,Aprt,Ak8
ENSMUSP00000006764,ENSMUSP00000099756,0.0,0.0,0.0,45.0,0.0,900.0,0.0,900.0,Aprt,Nt5m
ENSMUSP00000006764,ENSMUSP00000092038,0.0,0.0,0.0,103.0,0.0,900.0,90.0,911.0,Aprt,Entpd6
ENSMUSP00000006764,ENSMUSP00000031160,60.0,0.0,0.0,350.0,0.0,0.0,736.0,824.0,Aprt,Paics
ENSMUSP00000006764,ENSMUSP00000113488,0.0,0.0,0.0,0.0,0.0,900.0,119.0,908.0,Aprt,Pde4d
ENSMUSP00000006764,ENSMUSP00000027384,223.0,0.0,0.0,407.0,78.0,900.0,729.0,986.0,Aprt,Atic
ENSMUSP00000006764,ENSMUSP00000038005,0.0,0.0,0.0,0.0,0.0,900.0,119.0,908.0,Aprt,Pde9a
ENSMUSP00000006764,ENSMUSP00000069422,0.0,0.0,0.0,90.0,0.0,900.0,304.0,931.0,Aprt,Nt5c1a
ENSMUSP00000006764,ENSMUSP00000099715,0.0,0.0,0.0,0.0,0.0,900.0,154.0,911.0,Aprt,Pde1a
ENSMUSP00000006764,ENSMUSP00000021726,0.0,0.0,0.0,151.0,286.0,0.0,706.0,806.0,Aprt,Adss1
ENSMUSP00000006764,ENSMUSP00000090360,0.0,0.0,0.0,43.0,0.0,900.0,177.0,914.0,Aprt,Nt5c3b
ENSMUSP00000006764,ENSMUSP00000031456,0.0,0.0,0.0,0.0,0.0,900.0,116.0,907.0,Aprt,Pde6b
ENSMUSP00000006764,ENSMUSP00000043145,85.0,0.0,0.0,150.0,0.0,900.0,287.0,937.0,Aprt,Ak7
ENSMUSP00000006764,ENSMUSP00000147553,0.0,0.0,0.0,0.0,0.0,900.0,126.0,908.0,Aprt,Pde2a
ENSMUSP00000006764,ENSMUSP00000023132,0.0,0.0,0.0,0.0,0.0,900.0,154.0,911.0,Aprt,Pde1b
ENSMUSP00000006764,ENSMUSP00000032909,0.0,0.0,0.0,0.0,0.0,900.0,51.0,901.0,Aprt,Pde3b
ENSMUSP00000006764,ENSMUSP00000000260,93.0,0.0,0.0,127.0,0.0,900.0,541.0,958.0,Aprt,Gmpr
ENSMUSP00000006764,ENSMUSP00000025696,85.0,0.0,0.0,150.0,0.0,900.0,306.0,938.0,Aprt,Ak3
ENSMUSP00000006764,ENSMUSP00000132378,0.0,0.0,0.0,0.0,0.0,900.0,141.0,910.0,Aprt,Pde7b
ENSMUSP00000006764,ENSMUSP00000022232,120.0,0.0,0.0,0.0,0.0,900.0,322.0,935.0,Aprt,Nt5el
ENSMUSP00000006764,ENSMUSP00000047665,48.0,0.0,0.0,162.0,467.0,900.0,799.0,989.0,Aprt,Adk
ENSMUSP00000006764,ENSMUSP00000023684,295.0,0.0,0.0,591.0,116.0,0.0,626.0,891.0,Aprt,Gart
ENSMUSP00000006764,ENSMUSP00000042785,85.0,0.0,0.0,150.0,0.0,900.0,384.0,945.0,Aprt,Ak5
ENSMUSP00000006764,ENSMUSP00000061092,116.0,788.0,0.0,208.0,0.0,0.0,644.0,940.0,Aprt,Mtap
ENSMUSP00000006764,ENSMUSP00000036830,0.0,0.0,0.0,0.0,0.0,900.0,99.0,906.0,Aprt,Entpd3
ENSMUSP00000006764,ENSMUSP00000127566,0.0,0.0,0.0,291.0,0.0,900.0,415.0,954.0,Aprt,Guk1
ENSMUSP00000006764,ENSMUSP00000119246,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Aprt,Pde6h
ENSMUSP00000006764,ENSMUSP00000130898,0.0,0.0,0.0,0.0,0.0,900.0,89.0,905.0,Aprt,Nt5c2
ENSMUSP00000006764,ENSMUSP00000034992,120.0,0.0,0.0,0.0,0.0,900.0,369.0,939.0,Aprt,Nt5e
ENSMUSP00000006764,ENSMUSP00000102559,85.0,0.0,0.0,150.0,0.0,900.0,371.0,944.0,Aprt,Ak4
ENSMUSP00000006764,ENSMUSP00000037025,0.0,0.0,0.0,0.0,0.0,900.0,119.0,908.0,Aprt,Pde4a
ENSMUSP00000006764,ENSMUSP00000016105,0.0,0.0,0.0,171.0,286.0,0.0,723.0,821.0,Aprt,Adss2
ENSMUSP00000006764,ENSMUSP00000002456,0.0,0.0,0.0,86.0,0.0,900.0,158.0,916.0,Aprt,Nt5c1b
ENSMUSP00000006764,ENSMUSP00000017841,0.0,0.0,0.0,183.0,428.0,0.0,663.0,828.0,Aprt,Ada
ENSMUSP00000006764,ENSMUSP00000114273,0.0,0.0,0.0,0.0,0.0,900.0,158.0,912.0,Aprt,Enpp1
ENSMUSP00000006764,ENSMUSP00000020169,0.0,0.0,0.0,0.0,0.0,900.0,117.0,907.0,Aprt,Enpp3
ENSMUSP00000006764,ENSMUSP00000026452,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Aprt,Pde6g
ENSMUSP00000006764,ENSMUSP00000025468,0.0,0.0,0.0,0.0,0.0,900.0,116.0,907.0,Aprt,Pde6a
ENSMUSP00000006764,ENSMUSP00000084882,0.0,0.0,0.0,50.0,0.0,900.0,690.0,967.0,Aprt,Gda
ENSMUSP00000006764,ENSMUSP00000026723,169.0,0.0,0.0,79.0,69.0,900.0,848.0,987.0,Aprt,Hprt1
